timestamp;wind_speed;wind_direction;temperature;pressure;humidity
2026-08-20 00:30;8.25;88.2;25.9;1008.9;83.6
2026-08-20 00:40;8.3;89.6;25.8;1009.1;83.3
2026-08-20 00:50;8.69;88.5;25.9;1009.4;87.5
2026-08-20 01:00;8.39;86.8;25.8;1009.4;83.4
2026-08-20 01:10;8.5;85.8;25.8;1009.6;84.9
2026-08-20 01:20;8.3;86.3;25.6;1010.0;84.9
2026-08-20 01:30;8.13;89.6;25.5;1009.9;85.0
2026-08-20 01:40;8.46;92.1;25.4;1009.8;87.2
2026-08-20 01:50;8.36;92.0;25.1;1009.8;86.6
2026-08-20 02:00;8.19;92.9;25.0;1010.0;87.8
2026-08-20 02:10;8.22;94.5;25.1;1009.9;87.4
2026-08-20 02:20;8.42;95.5;25.2;1010.1;87.1
2026-08-20 02:30;8.57;95.4;25.2;1010.4;88.7
2026-08-20 02:40;9.31;92.6;25.0;1010.4;87.6
2026-08-20 02:50;9.16;92.7;25.1;1010.6;88.3
2026-08-20 03:00;8.44;94.7;25.1;1010.7;87.9
2026-08-20 03:10;8.81;94.3;24.9;1010.9;88.9
2026-08-20 03:20;8.92;94.4;24.7;1010.8;88.5
2026-08-20 03:30;8.99;97.0;24.5;1010.9;89.6
2026-08-20 03:40;8.28;102.5;24.5;1011.1;92.4
2026-08-20 03:50;7.84;101.9;24.7;1011.0;89.1
2026-08-20 04:00;7.7;104.3;24.7;1010.9;90.0
2026-08-20 04:10;7.92;102.2;24.6;1010.9;87.9
2026-08-20 04:20;8.21;101.8;24.5;1010.9;88.8
2026-08-20 04:30;8.65;103.9;24.4;1010.8;90.5
2026-08-20 04:40;8.22;102.9;24.3;1010.7;90.0
2026-08-20 04:50;7.88;105.8;24.3;1010.7;90.5
2026-08-20 05:00;8.3;104.4;24.2;1010.7;88.6
2026-08-20 05:10;8.81;101.6;24.2;1011.0;90.9
2026-08-20 05:20;8.36;100.5;24.3;1011.0;91.3
2026-08-20 05:30;8.12;98.2;24.5;1011.1;88.7
2026-08-20 05:40;8.29;99.2;24.4;1011.2;87.9
2026-08-20 05:50;7.86;98.0;24.5;1011.2;87.2
2026-08-20 06:00;7.35;98.9;24.6;1011.2;85.8
2026-08-20 06:10;7.83;103.7;24.9;1011.3;88.1
2026-08-20 06:20;7.45;104.7;24.8;1011.3;86.0
2026-08-20 06:30;7.63;104.4;24.9;1011.3;86.5
2026-08-20 06:40;7.91;102.3;24.9;1011.2;87.6
2026-08-20 06:50;7.78;103.6;25.1;1010.8;85.3
2026-08-20 07:00;7.75;106.5;25.2;1011.0;85.6
2026-08-20 07:10;7.72;105.8;25.2;1010.8;85.1
2026-08-20 07:20;7.58;104.8;25.2;1010.5;85.8
2026-08-20 07:30;7.61;106.4;25.2;1010.4;86.3
2026-08-20 07:40;7.51;111.2;25.2;1010.4;84.1
2026-08-20 07:50;7.16;109.6;25.2;1010.4;83.8
2026-08-20 08:00;7.43;106.6;25.3;1010.5;85.2
2026-08-20 08:10;7.54;108.5;25.5;1010.5;85.5
2026-08-20 08:20;7.1;108.6;25.6;1010.5;83.9
2026-08-20 08:30;7.7;107.9;25.6;1010.5;83.4
2026-08-20 08:40;7.46;108.3;25.6;1010.6;84.0
2026-08-20 08:50;7.61;109.9;25.8;1010.6;79.9
2026-08-20 09:00;7.13;110.0;25.8;1010.3;82.8
2026-08-20 09:10;6.79;110.7;26.0;1010.2;80.6
2026-08-20 09:20;6.82;113.6;26.2;1010.2;80.7
2026-08-20 09:30;6.22;112.5;26.2;1010.2;81.7
2026-08-20 09:40;6.58;110.7;26.4;1010.1;79.6
2026-08-20 09:50;6.22;111.9;26.5;1010.1;77.8
2026-08-20 10:00;5.94;120.0;26.5;1010.0;79.7
2026-08-20 10:10;5.76;123.2;26.6;1009.9;80.8
2026-08-20 10:20;5.68;121.3;26.7;1009.6;78.7
2026-08-20 10:30;6.15;121.0;26.9;1009.6;78.0
2026-08-20 10:40;6.28;123.0;26.9;1009.7;77.2
2026-08-20 10:50;6.83;126.2;26.8;1009.6;77.3
2026-08-20 11:00;7.72;124.1;27.2;1009.3;76.5
2026-08-20 11:10;7.65;124.3;27.3;1009.2;73.9
2026-08-20 11:20;7.81;120.0;27.2;1009.2;75.8
2026-08-20 11:30;8.34;116.4;27.4;1009.2;74.9
2026-08-20 11:40;8.05;115.8;27.6;1009.1;75.4
2026-08-20 11:50;8.02;119.2;27.7;1009.0;72.3
2026-08-20 12:00;7.52;119.4;27.8;1009.1;73.0
2026-08-20 12:10;7.61;117.4;27.9;1009.0;75.3
2026-08-20 12:20;7.47;119.3;27.9;1009.0;72.3
2026-08-20 12:30;8.17;119.5;28.0;1009.0;71.5
2026-08-20 12:40;8.86;121.8;28.1;1009.0;73.1
2026-08-20 12:50;8.83;120.4;28.2;1009.0;71.6
2026-08-20 13:00;9.19;118.8;28.2;1009.0;70.3
2026-08-20 13:10;9.86;119.2;28.4;1009.0;72.8
2026-08-20 13:20;9.88;121.6;28.5;1009.1;70.3
2026-08-20 13:30;9.87;121.0;28.8;1009.3;70.2
2026-08-20 13:40;10.35;114.0;28.8;1009.4;71.0
2026-08-20 13:50;10.45;113.4;28.8;1009.4;72.1
2026-08-20 14:00;10.84;115.8;28.8;1009.4;70.4
2026-08-20 14:10;10.71;114.9;28.9;1009.4;68.6
2026-08-20 14:20;10.5;111.2;29.0;1009.6;68.3
2026-08-20 14:30;9.66;111.7;29.1;1009.7;67.4
2026-08-20 14:40;8.86;115.0;29.1;1009.9;68.8
2026-08-20 14:50;9.12;111.5;29.1;1009.8;67.7
2026-08-20 15:00;8.89;107.0;29.1;1009.9;67.6
2026-08-20 15:10;8.93;106.9;29.0;1010.2;69.8
2026-08-20 15:20;9.49;106.0;29.2;1010.4;67.4
2026-08-20 15:30;9.25;112.3;29.2;1010.5;68.4
2026-08-20 15:40;9.66;109.4;29.1;1010.8;69.1
2026-08-20 15:50;8.64;109.0;29.1;1010.9;69.2
2026-08-20 16:00;8.91;108.8;29.2;1010.9;67.7
2026-08-20 16:10;8.66;105.3;29.3;1011.1;69.0
2026-08-20 16:20;8.53;103.9;29.3;1011.3;69.1
2026-08-20 16:30;9.4;101.7;29.3;1011.2;67.0
2026-08-20 16:40;9.39;100.9;29.2;1011.0;69.0
2026-08-20 16:50;9.32;103.0;29.3;1010.9;69.0
2026-08-20 17:00;9.13;106.2;29.3;1010.9;68.3
2026-08-20 17:10;8.58;108.6;29.5;1010.8;67.8
2026-08-20 17:20;8.67;106.6;29.6;1011.0;67.6
2026-08-20 17:30;9.66;106.2;29.5;1011.1;67.4
2026-08-20 17:40;10.3;107.0;29.4;1011.1;67.6
2026-08-20 17:50;10.37;103.6;29.4;1011.0;69.5
2026-08-20 18:00;10.75;104.9;29.3;1011.0;68.9
2026-08-20 18:10;10.66;105.5;29.2;1010.9;69.9
2026-08-20 18:20;11.14;109.1;29.2;1010.7;71.2
2026-08-20 18:30;10.66;106.5;29.2;1010.6;70.7
2026-08-20 18:40;10.55;106.7;29.1;1010.7;71.0
2026-08-20 18:50;10.31;108.0;28.7;1010.7;71.6
2026-08-20 19:00;9.92;107.5;28.7;1010.6;71.6
2026-08-20 19:10;9.88;107.6;28.8;1010.5;72.9
2026-08-20 19:20;9.31;107.3;28.6;1010.5;73.2
2026-08-20 19:30;10.2;106.6;28.4;1010.6;73.0
2026-08-20 19:40;10.18;107.8;28.6;1010.3;72.8
2026-08-20 19:50;10.11;104.5;28.3;1010.3;73.1
2026-08-20 20:00;9.75;103.5;28.2;1010.2;75.7
2026-08-20 20:10;9.71;107.0;28.3;1010.3;73.0
2026-08-20 20:20;9.56;104.0;28.3;1010.2;74.5
2026-08-20 20:30;9.67;103.7;28.2;1010.0;74.0
2026-08-20 20:40;9.94;102.6;28.1;1010.1;75.5
2026-08-20 20:50;9.26;101.8;27.9;1010.0;76.1
2026-08-20 21:00;9.48;104.9;27.8;1009.9;76.8
2026-08-20 21:10;9.86;101.8;27.8;1009.8;76.1
2026-08-20 21:20;9.68;102.8;27.8;1009.8;75.7
2026-08-20 21:30;8.9;101.9;27.7;1009.8;76.1
2026-08-20 21:40;9.19;102.2;27.5;1009.8;77.3
2026-08-20 21:50;8.89;102.1;27.4;1009.6;78.7
2026-08-20 22:00;8.9;99.7;27.1;1009.6;79.2
2026-08-20 22:10;8.95;102.3;26.8;1009.6;81.8
2026-08-20 22:20;8.54;103.8;26.7;1009.4;80.6
2026-08-20 22:30;9.34;103.8;26.7;1009.5;80.2
2026-08-20 22:40;9.92;106.5;26.7;1009.3;82.1
2026-08-20 22:50;9.93;106.8;26.8;1009.3;79.8
2026-08-20 23:00;10.44;106.4;26.8;1009.3;81.4
2026-08-20 23:10;10.59;105.8;26.7;1009.2;80.9
2026-08-20 23:20;10.27;107.0;26.6;1009.1;81.8
2026-08-20 23:30;10.33;107.4;26.7;1008.9;81.3
2026-08-20 23:40;10.4;102.5;26.8;1008.9;80.5
2026-08-20 23:50;10.62;97.0;26.7;1008.8;81.8
2026-08-21 00:00;10.57;98.5;26.6;1009.1;82.3
2026-08-21 00:10;10.22;100.8;26.5;1009.1;78.4
2026-08-21 00:20;10.23;100.1;26.3;1009.0;84.4
2026-08-21 00:30;9.19;106.5;26.3;1009.1;85.5
2026-08-21 00:40;9.22;103.5;26.3;1009.0;84.1
2026-08-21 00:50;9.64;103.9;26.0;1009.0;84.3
2026-08-21 01:00;9.2;98.0;25.8;1009.0;86.5
2026-08-21 01:10;10.26;99.6;25.6;1009.0;87.0
2026-08-21 01:20;10.32;100.1;25.6;1009.3;88.4
2026-08-21 01:30;10.11;99.9;25.6;1009.3;83.6
2026-08-21 01:40;10.13;97.9;25.7;1009.4;87.4
2026-08-21 01:50;9.58;100.1;25.4;1009.6;86.4
2026-08-21 02:00;9.83;98.9;25.4;1009.7;87.1
2026-08-21 02:10;9.85;102.3;25.3;1010.0;86.7
2026-08-21 02:20;10.18;106.8;25.2;1009.8;87.7
2026-08-21 02:30;9.68;104.7;25.1;1009.9;89.3
2026-08-21 02:40;10.0;106.5;25.4;1009.9;84.2
2026-08-21 02:50;10.66;106.2;25.3;1009.8;85.7
2026-08-21 03:00;10.69;105.0;25.0;1009.8;89.3
2026-08-21 03:10;10.97;104.7;25.3;1010.0;89.1
2026-08-21 03:20;11.24;105.8;25.1;1010.0;87.0
2026-08-21 03:30;11.03;105.0;25.1;1010.1;88.3
2026-08-21 03:40;11.15;104.3;25.1;1009.9;88.9
2026-08-21 03:50;10.52;101.7;25.1;1010.2;88.4
2026-08-21 04:00;10.67;98.8;25.1;1010.2;89.6
2026-08-21 04:10;10.78;98.1;25.2;1010.4;87.3
2026-08-21 04:20;10.7;99.9;25.1;1010.4;87.9
2026-08-21 04:30;10.33;97.1;25.0;1010.5;87.8
2026-08-21 04:40;10.35;96.6;25.1;1010.5;88.2
2026-08-21 04:50;10.29;97.9;25.2;1010.6;85.2
2026-08-21 05:00;10.05;99.6;25.2;1010.7;85.1
2026-08-21 05:10;9.51;100.6;25.3;1010.7;87.0
2026-08-21 05:20;9.08;97.8;25.3;1010.8;87.0
2026-08-21 05:30;9.3;101.4;25.4;1010.9;87.2
2026-08-21 05:40;8.57;101.3;25.5;1011.0;86.6
2026-08-21 05:50;9.34;99.4;25.6;1011.0;86.6
2026-08-21 06:00;9.29;101.0;25.8;1011.1;84.6
2026-08-21 06:10;9.03;99.2;25.8;1011.3;84.2
2026-08-21 06:20;8.2;97.7;25.9;1011.2;82.1
2026-08-21 06:30;8.04;93.2;25.9;1011.2;84.2
2026-08-21 06:40;8.62;91.6;25.6;1011.1;85.4
2026-08-21 06:50;8.0;91.2;25.6;1011.1;84.1
2026-08-21 07:00;9.17;91.2;25.6;1011.1;81.5
2026-08-21 07:10;9.68;84.8;25.9;1010.9;82.2
2026-08-21 07:20;9.52;90.7;25.9;1010.8;82.5
2026-08-21 07:30;9.7;90.4;26.0;1010.5;83.4
2026-08-21 07:40;9.73;88.0;26.0;1010.5;82.4
2026-08-21 07:50;9.75;85.6;25.9;1010.7;82.0
2026-08-21 08:00;9.46;86.2;25.9;1010.8;82.0
2026-08-21 08:10;9.75;85.3;26.1;1010.7;81.8
2026-08-21 08:20;9.62;87.5;26.1;1010.5;84.3
2026-08-21 08:30;9.76;87.5;26.2;1010.4;78.9
2026-08-21 08:40;9.74;88.0;26.4;1010.3;80.5
2026-08-21 08:50;10.14;88.4;26.4;1010.2;80.1
2026-08-21 09:00;10.47;88.7;26.5;1010.1;78.6
2026-08-21 09:10;10.63;90.0;26.7;1010.1;77.7
2026-08-21 09:20;10.53;86.1;26.9;1009.9;79.2
2026-08-21 09:30;10.69;85.8;26.9;1009.9;76.5
2026-08-21 09:40;10.81;87.0;27.1;1009.7;77.6
2026-08-21 09:50;11.12;90.7;27.1;1009.6;79.5
2026-08-21 10:00;10.33;91.1;27.2;1009.5;76.0
2026-08-21 10:10;10.64;93.4;27.5;1009.4;75.5
2026-08-21 10:20;10.97;97.6;27.6;1009.2;75.4
2026-08-21 10:30;11.22;99.0;27.8;1009.3;74.5
2026-08-21 10:40;10.66;96.0;27.8;1009.4;76.6
2026-08-21 10:50;10.64;96.0;27.9;1009.5;73.6
2026-08-21 11:00;10.48;95.8;27.9;1009.7;73.1
2026-08-21 11:10;11.42;94.3;27.9;1009.6;74.7
2026-08-21 11:20;11.24;96.8;27.9;1009.3;73.5
2026-08-21 11:30;11.19;93.3;28.0;1009.4;72.6
2026-08-21 11:40;10.7;91.0;28.1;1009.4;76.2
2026-08-21 11:50;11.09;88.4;28.0;1009.4;75.0
2026-08-21 12:00;11.23;87.7;28.2;1009.6;74.0
2026-08-21 12:10;10.64;89.1;28.2;1009.5;71.0
2026-08-21 12:20;10.45;86.2;28.4;1009.5;70.7
2026-08-21 12:30;10.59;90.1;28.6;1009.4;70.8
2026-08-21 12:40;10.48;88.7;28.5;1009.4;72.7
2026-08-21 12:50;10.08;84.7;28.6;1009.6;69.1
2026-08-21 13:00;10.14;86.2;28.7;1009.7;71.0
2026-08-21 13:10;9.46;87.9;29.0;1009.7;69.9
2026-08-21 13:20;9.17;91.0;29.0;1010.0;69.0
2026-08-21 13:30;9.66;89.8;29.3;1009.8;68.9
2026-08-21 13:40;8.96;87.2;29.6;1010.0;65.4
2026-08-21 13:50;9.2;86.0;29.6;1010.3;68.0
2026-08-21 14:00;9.62;87.4;29.5;1010.5;68.7
2026-08-21 14:10;9.57;86.1;29.7;1010.5;65.8
2026-08-21 14:20;9.6;85.3;29.7;1010.6;66.7
2026-08-21 14:30;10.53;87.4;29.9;1010.5;66.5
2026-08-21 14:40;11.16;89.0;29.8;1010.5;67.7
2026-08-21 14:50;11.15;90.3;29.8;1010.6;66.7
2026-08-21 15:00;10.89;93.8;29.9;1010.8;65.8
2026-08-21 15:10;10.78;92.6;29.8;1011.0;67.5
2026-08-21 15:20;10.69;91.4;29.9;1011.0;66.1
2026-08-21 15:30;11.49;89.3;29.8;1011.4;64.4
2026-08-21 15:40;11.05;93.0;29.8;1011.5;69.2
2026-08-21 15:50;10.86;91.1;29.8;1011.6;66.1
2026-08-21 16:00;10.93;87.7;29.9;1011.8;66.4
2026-08-21 16:10;10.95;88.7;29.8;1011.8;66.7
2026-08-21 16:20;11.68;88.2;29.8;1011.8;66.4
2026-08-21 16:30;11.31;85.9;29.9;1011.8;66.7
2026-08-21 16:40;11.18;82.8;29.8;1012.0;66.4
2026-08-21 16:50;10.97;81.9;29.8;1012.1;66.7
2026-08-21 17:00;11.02;80.9;29.8;1012.2;67.3
2026-08-21 17:10;11.36;80.8;30.0;1012.3;68.4
2026-08-21 17:20;11.36;81.6;29.8;1012.3;68.1
2026-08-21 17:30;11.23;84.9;29.8;1012.5;66.3
2026-08-21 17:40;11.14;83.6;29.9;1012.5;67.2
2026-08-21 17:50;10.97;83.4;29.9;1012.6;67.2
2026-08-21 18:00;10.81;83.5;29.9;1012.6;67.0
2026-08-21 18:10;11.57;81.9;30.0;1012.7;68.4
2026-08-21 18:20;12.3;83.0;29.8;1012.6;67.1
2026-08-21 18:30;12.5;79.6;29.6;1012.7;69.8
2026-08-21 18:40;12.49;81.7;29.6;1012.6;67.1
2026-08-21 18:50;12.83;82.6;29.4;1012.6;69.1
2026-08-21 19:00;12.54;81.7;29.4;1012.5;68.4
2026-08-21 19:10;12.58;82.6;29.1;1012.4;71.5
2026-08-21 19:20;12.26;82.8;29.0;1012.1;71.7
2026-08-21 19:30;11.98;83.5;28.9;1012.0;71.6
2026-08-21 19:40;11.72;85.1;28.9;1011.7;72.0
2026-08-21 19:50;10.95;79.1;28.7;1011.6;71.6
2026-08-21 20:00;10.14;78.6;28.8;1011.6;72.3
2026-08-21 20:10;10.42;77.7;28.6;1011.6;71.7
2026-08-21 20:20;10.41;77.8;28.5;1011.4;74.6
2026-08-21 20:30;9.57;78.5;28.5;1011.2;73.8
2026-08-21 20:40;9.6;78.4;28.4;1011.3;73.3
2026-08-21 20:50;9.65;74.6;28.4;1011.0;74.9
2026-08-21 21:00;9.3;75.4;28.2;1010.9;76.0
2026-08-21 21:10;9.43;75.6;28.1;1010.9;76.2
2026-08-21 21:20;9.0;74.6;28.0;1010.8;74.7
2026-08-21 21:30;7.95;74.5;27.9;1010.7;77.4
2026-08-21 21:40;7.4;73.8;27.7;1010.7;77.0
2026-08-21 21:50;7.3;74.3;27.6;1010.5;79.4
2026-08-21 22:00;7.75;74.3;27.3;1010.3;79.1
2026-08-21 22:10;7.88;76.9;27.5;1010.2;77.7
2026-08-21 22:20;7.7;76.3;27.5;1010.1;76.4
2026-08-21 22:30;7.95;76.3;27.4;1009.8;80.1
2026-08-21 22:40;8.26;74.1;27.3;1009.6;77.6
2026-08-21 22:50;7.36;76.3;27.4;1009.6;79.1
2026-08-21 23:00;8.16;74.9;27.1;1009.6;80.6
2026-08-21 23:10;8.02;72.2;26.9;1009.6;81.5
2026-08-21 23:20;7.3;70.2;26.8;1009.6;83.8
2026-08-21 23:30;7.24;71.2;26.6;1009.9;81.3
2026-08-21 23:40;7.08;72.3;26.4;1010.0;82.6
2026-08-21 23:50;6.79;71.8;26.1;1009.9;81.0
2026-08-22 00:00;6.69;71.4;26.1;1009.8;82.9
2026-08-22 00:10;7.31;75.4;26.1;1010.0;83.7
2026-08-22 00:20;7.21;74.2;26.1;1010.1;82.5
2026-08-22 00:30;7.31;73.7;26.0;1010.1;82.3
2026-08-22 00:40;7.15;78.5;26.0;1010.0;85.0
2026-08-22 00:50;7.22;78.2;25.9;1010.0;84.2
2026-08-22 01:00;7.17;80.2;26.0;1009.9;84.2
2026-08-22 01:10;7.87;84.5;26.0;1010.1;86.1
2026-08-22 01:20;7.76;80.0;25.9;1010.1;85.2
2026-08-22 01:30;8.46;80.9;25.7;1010.0;83.4
2026-08-22 01:40;7.54;84.8;25.8;1010.1;85.3
2026-08-22 01:50;7.49;84.8;25.9;1010.2;83.0
2026-08-22 02:00;7.91;80.6;25.8;1010.1;85.7
2026-08-22 02:10;7.32;78.0;25.6;1010.4;86.1
2026-08-22 02:20;7.59;81.6;25.6;1010.5;85.3
2026-08-22 02:30;7.51;79.5;25.6;1010.7;87.4
2026-08-22 02:40;7.47;82.0;25.5;1010.8;87.1
2026-08-22 02:50;7.74;87.3;25.6;1010.8;85.3
2026-08-22 03:00;7.14;87.5;25.4;1011.0;86.7
2026-08-22 03:10;7.41;87.9;25.4;1011.0;86.9
2026-08-22 03:20;7.2;87.7;25.4;1011.2;86.5
2026-08-22 03:30;7.54;88.5;25.5;1010.9;85.8
2026-08-22 03:40;8.03;83.0;25.7;1011.1;83.8
2026-08-22 03:50;8.24;81.3;25.5;1011.4;86.2
2026-08-22 04:00;7.73;86.4;25.5;1011.4;85.5
2026-08-22 04:10;7.58;90.2;25.4;1011.4;88.3
2026-08-22 04:20;7.42;90.5;25.4;1011.4;84.0
2026-08-22 04:30;7.3;93.2;25.6;1011.5;85.9
2026-08-22 04:40;7.86;94.4;25.6;1011.4;85.5
2026-08-22 04:50;7.89;90.9;25.5;1011.7;85.9
2026-08-22 05:00;7.22;86.9;25.5;1011.7;85.2
2026-08-22 05:10;7.31;88.0;25.5;1011.8;84.8
2026-08-22 05:20;7.04;87.7;25.5;1012.0;85.3
2026-08-22 05:30;6.73;91.4;25.5;1011.9;85.6
2026-08-22 05:40;6.27;89.1;25.3;1011.8;88.6
2026-08-22 05:50;6.8;92.6;25.5;1011.9;86.2
2026-08-22 06:00;6.9;90.4;25.4;1012.0;84.7
2026-08-22 06:10;7.03;92.2;25.5;1012.1;84.2
2026-08-22 06:20;7.3;92.2;25.4;1011.8;86.1
2026-08-22 06:30;6.66;88.7;25.7;1011.7;84.2
2026-08-22 06:40;6.77;89.4;25.6;1011.6;85.7
2026-08-22 06:50;6.73;89.9;25.4;1011.5;86.3
2026-08-22 07:00;6.51;88.4;25.5;1011.6;85.2
2026-08-22 07:10;6.38;90.7;25.8;1011.7;82.1
2026-08-22 07:20;7.74;88.3;25.7;1011.7;83.8
2026-08-22 07:30;7.89;91.9;25.9;1011.6;83.3
2026-08-22 07:40;8.3;94.7;26.1;1011.6;83.3
2026-08-22 07:50;8.03;92.1;26.2;1011.5;83.4
2026-08-22 08:00;7.65;91.7;26.2;1011.6;82.7
2026-08-22 08:10;7.68;92.9;26.5;1011.3;81.8
2026-08-22 08:20;8.16;96.0;26.6;1011.1;79.8
2026-08-22 08:30;8.43;95.0;26.6;1010.9;78.9
2026-08-22 08:40;8.53;94.4;26.6;1010.8;80.5
2026-08-22 08:50;8.38;95.1;26.6;1010.7;79.8
2026-08-22 09:00;7.99;94.4;26.5;1010.5;78.8
2026-08-22 09:10;7.84;97.3;26.6;1010.5;78.6
2026-08-22 09:20;8.0;101.2;26.7;1010.3;77.9
2026-08-22 09:30;8.15;99.1;26.9;1010.2;76.6
2026-08-22 09:40;8.37;96.3;27.1;1010.2;77.2
2026-08-22 09:50;8.46;99.7;27.1;1010.4;77.2
2026-08-22 10:00;8.07;99.9;27.2;1010.4;78.0
2026-08-22 10:10;8.27;101.4;27.3;1010.5;76.0
2026-08-22 10:20;7.85;101.8;27.7;1010.5;74.4
2026-08-22 10:30;8.51;97.6;27.8;1010.5;74.3
2026-08-22 10:40;8.28;97.4;27.7;1010.3;73.7
2026-08-22 10:50;7.67;95.6;27.8;1010.4;73.8
2026-08-22 11:00;7.27;99.5;27.7;1010.3;73.6
2026-08-22 11:10;7.13;100.5;27.9;1010.4;74.8
2026-08-22 11:20;7.37;101.8;27.9;1010.5;74.6
2026-08-22 11:30;7.73;103.1;27.8;1010.4;74.2
2026-08-22 11:40;7.92;104.1;27.9;1010.3;74.9
2026-08-22 11:50;8.17;105.5;28.2;1010.4;73.0
2026-08-22 12:00;8.57;105.7;28.4;1010.7;70.7
2026-08-22 12:10;8.31;108.8;28.5;1010.6;70.7
2026-08-22 12:20;8.78;109.3;28.8;1010.6;71.4
2026-08-22 12:30;9.52;105.5;28.7;1010.6;70.0
2026-08-22 12:40;9.31;103.6;28.8;1010.5;69.0
2026-08-22 12:50;9.47;103.6;29.0;1010.6;70.2
2026-08-22 13:00;9.77;101.3;29.0;1010.7;70.7
2026-08-22 13:10;9.99;100.8;29.0;1010.7;68.3
2026-08-22 13:20;10.29;102.4;29.2;1010.9;70.0
2026-08-22 13:30;9.4;102.7;29.0;1010.8;69.1
2026-08-22 13:40;9.9;103.2;29.1;1011.1;69.2
2026-08-22 13:50;9.46;99.9;29.1;1011.1;67.3
2026-08-22 14:00;9.64;100.5;29.1;1011.2;69.6
2026-08-22 14:10;9.36;102.0;29.1;1011.3;70.6
2026-08-22 14:20;9.5;99.0;29.2;1011.4;67.7
2026-08-22 14:30;8.97;98.2;29.3;1011.6;69.4
2026-08-22 14:40;9.01;102.6;29.3;1011.7;68.0
2026-08-22 14:50;9.68;102.4;29.2;1011.8;67.2
2026-08-22 15:00;9.3;104.1;29.3;1012.0;67.2
2026-08-22 15:10;9.87;103.3;29.1;1011.9;67.2
2026-08-22 15:20;9.22;104.0;29.3;1012.1;67.5
2026-08-22 15:30;9.47;100.3;29.3;1012.1;67.6
2026-08-22 15:40;9.52;100.1;29.4;1012.2;69.0
2026-08-22 15:50;9.32;101.4;29.5;1012.3;67.9
2026-08-22 16:00;8.43;105.3;29.4;1012.3;67.6
2026-08-22 16:10;7.99;108.6;29.4;1012.3;67.2
2026-08-22 16:20;8.32;110.8;29.5;1012.2;69.4
2026-08-22 16:30;8.55;108.1;29.5;1012.3;68.2
2026-08-22 16:40;8.64;107.3;29.7;1012.7;67.4
2026-08-22 16:50;8.34;104.2;29.8;1012.5;66.9
2026-08-22 17:00;8.61;104.0;29.7;1012.8;68.3
2026-08-22 17:10;8.49;105.2;29.7;1012.8;67.2
2026-08-22 17:20;9.07;103.3;29.6;1012.9;68.2
2026-08-22 17:30;9.19;101.3;29.9;1013.0;64.6
2026-08-22 17:40;9.75;98.1;29.6;1012.9;69.4
2026-08-22 17:50;9.59;98.5;29.4;1013.0;68.6
2026-08-22 18:00;9.01;99.0;29.4;1013.0;70.3
2026-08-22 18:10;9.27;102.1;29.4;1013.0;70.1
2026-08-22 18:20;9.74;100.9;29.6;1013.0;68.7
2026-08-22 18:30;9.86;98.7;29.3;1013.2;70.8
2026-08-22 18:40;9.39;98.8;29.3;1013.0;71.3
2026-08-22 18:50;9.15;100.8;29.2;1013.0;71.9
2026-08-22 19:00;9.33;99.3;29.1;1013.0;70.0
2026-08-22 19:10;9.12;102.9;29.2;1012.8;68.8
2026-08-22 19:20;8.55;99.9;29.1;1012.7;69.3
2026-08-22 19:30;8.64;93.2;29.0;1012.8;69.8
2026-08-22 19:40;7.44;93.8;29.0;1012.7;71.6
2026-08-22 19:50;8.11;97.7;29.0;1012.4;71.8
2026-08-22 20:00;7.74;97.6;28.8;1012.2;73.8
2026-08-22 20:10;7.73;94.2;28.8;1012.2;72.5
2026-08-22 20:20;7.48;93.4;28.6;1012.0;72.4
2026-08-22 20:30;7.49;90.7;28.5;1011.8;74.5
2026-08-22 20:40;7.74;94.4;28.3;1011.9;74.4
2026-08-22 20:50;8.06;96.5;28.3;1011.8;75.1
2026-08-22 21:00;8.04;98.1;28.1;1011.7;77.0
2026-08-22 21:10;8.9;100.4;28.2;1011.6;76.4
2026-08-22 21:20;9.64;100.0;27.9;1011.5;76.5
2026-08-22 21:30;9.14;97.1;27.7;1011.2;77.9
2026-08-22 21:40;9.74;98.5;27.5;1011.2;76.9
2026-08-22 21:50;9.68;96.6;27.5;1011.1;77.4
2026-08-22 22:00;9.72;96.8;27.6;1010.8;78.0
2026-08-22 22:10;10.05;96.1;27.5;1010.7;77.2
2026-08-22 22:20;9.6;93.9;27.3;1010.4;78.1
2026-08-22 22:30;9.64;93.4;27.2;1010.4;81.1
2026-08-22 22:40;9.13;96.4;26.9;1010.3;81.0
2026-08-22 22:50;9.09;96.8;26.9;1010.2;81.3
2026-08-22 23:00;8.73;95.6;26.6;1010.2;80.6
2026-08-22 23:10;9.02;98.0;26.5;1010.2;82.1
2026-08-22 23:20;8.78;94.9;26.6;1010.1;82.3
2026-08-22 23:30;8.76;95.9;26.6;1010.2;81.0
2026-08-22 23:40;9.03;96.5;26.5;1010.1;82.3
2026-08-22 23:50;9.09;94.2;26.2;1010.1;84.2
2026-08-23 00:00;8.78;97.6;26.3;1010.3;84.8
2026-08-23 00:10;8.72;99.1;26.1;1009.9;84.3
2026-08-23 00:20;8.24;98.8;25.7;1010.1;84.9
2026-08-23 00:30;7.87;96.4;25.6;1010.0;84.5
2026-08-23 00:40;7.19;96.3;25.5;1010.1;83.9
2026-08-23 00:50;6.97;94.7;25.6;1010.2;86.8
2026-08-23 01:00;7.74;95.3;25.6;1010.1;85.8
